snapshot_date,reference_sample_count,current_sample_count,mean_psi,max_psi,psi_scores,mean_ks,max_ks,ks_scores,prediction_drift,label_drift
2023-01-01,1654,435,0.4090262157212472,1.4381766541649763,"{'Annual_Income': 0.012389971997350199, 'Monthly_Inhand_Salary': 0.01982295260200881, 'Num_Bank_Accounts': 0.010730210164044927, 'Num_Credit_Card': 0.016661063724550115, 'Interest_Rate': 0.029161363286311272, 'Num_of_Loan': 0.020886922392975238, 'Delay_from_due_date': 0.011768309369732291, 'Num_of_Delayed_Payment': 0.014497188576980314, 'Num_Credit_Inquiries': 0.004869441331419101, 'Outstanding_Debt': 0.013780019872455172, 'Credit_Utilization_Ratio': 0.013998252029663535, 'Total_EMI_per_month': 0.017343755202342298, 'Amount_invested_monthly': 0.02224602663945866, 'Monthly_Balance': 0.015648275109881576, 'Credit_History_Age_Months': 0.019126016448481636, 'log_annual_income': 0.0125652898594804, 'log_monthly_salary': 0.009153850573704016, 'debt_to_income': 0.007570680696185559, 'emi_to_salary': 0.013370692018168165, 'balance_to_debt': 0.013539206326170476, 'investment_to_income': 0.006067229461159745, 'total_financial_products': 0.023251445280520564, 'loans_per_credit_product': 0.020100390286796024, 'inquiries_per_month': 0.016952019463767645, 'delayed_payments_per_month': 0.007686750382917181, 'Age': 0.011690066499133785, 'fe_1_mean': 0.12648303246715947, 'fe_1_max': 0.4752054534868265, 'fe_1_sum': 1.2311102469203872, 'fe_2_mean': 0.12957445460014275, 'fe_2_max': 0.4241521826495369, 'fe_2_sum': 1.1454615755161717, 'fe_3_mean': 0.14207441696491954, 'fe_3_max': 0.38501990468483915, 'fe_3_sum': 1.1660899125752848, 'fe_4_mean': 0.20739955868229848, 'fe_4_max': 0.5172536400561407, 'fe_4_sum': 1.2234234004527562, 'fe_5_mean': 0.1527314151462491, 'fe_5_max': 0.4548163720015464, 'fe_5_sum': 1.3148649332938271, 'fe_6_mean': 0.13579705489858598, 'fe_6_max': 0.498587614021163, 'fe_6_sum': 1.1205253354064901, 'fe_7_mean': 0.20307008292716916, 'fe_7_max': 0.3513633212096764, 'fe_7_sum': 1.244750933996013, 'fe_8_mean': 0.15968607977493365, 'fe_8_max': 0.40759572265604765, 'fe_8_sum': 1.2009587098519925, 'fe_9_mean': 0.16689663730273532, 'fe_9_max': 0.3593930500642866, 'fe_9_sum': 1.1093399967413433, 'fe_10_mean': 0.15922490520345658, 'fe_10_max': 0.3884913240419924, 'fe_10_sum': 1.4381766541649763, 'fe_11_mean': 0.1674455171532645, 'fe_11_max': 0.5223365643150504, 'fe_11_sum': 1.199912224155057, 'fe_12_mean': 0.11620432640057786, 'fe_12_max': 0.353326022147887, 'fe_12_sum': 1.064410507902744, 'fe_13_mean': 0.2074725272054301, 'fe_13_max': 0.4263052139381462, 'fe_13_sum': 1.1688999622447387, 'fe_14_mean': 0.09995810902349113, 'fe_14_max': 0.44851232058079493, 'fe_14_sum': 1.1767160024878045, 'fe_15_mean': 0.14126967635048715, 'fe_15_max': 0.44149618355378506, 'fe_15_sum': 1.2313139865610858, 'fe_16_mean': 0.16053339079921103, 'fe_16_max': 0.3721447576825265, 'fe_16_sum': 1.0027360998805375, 'fe_17_mean': 0.14507447212528746, 'fe_17_max': 0.32958048017226715, 'fe_17_sum': 0.9294801049355342, 'fe_18_mean': 0.13069328020954404, 'fe_18_max': 0.4329528772356333, 'fe_18_sum': 1.12106300361487, 'fe_19_mean': 0.17582651683205502, 'fe_19_max': 0.3907745179414286, 'fe_19_sum': 1.0772188990063907, 'fe_20_mean': 0.13870459057852164, 'fe_20_max': 0.4435085916379851, 'fe_20_sum': 1.1359885140005161}",0.19797863926224227,0.44780191524552115,"{'Annual_Income': 0.02070633365300421, 'Monthly_Inhand_Salary': 0.024110133566832063, 'Num_Bank_Accounts': 0.026187994273721663, 'Num_Credit_Card': 0.03838552307884752, 'Interest_Rate': 0.05118069743846335, 'Num_of_Loan': 0.041002654658160644, 'Delay_from_due_date': 0.02916927267925892, 'Num_of_Delayed_Payment': 0.022014204505969505, 'Num_Credit_Inquiries': 0.025074705694311247, 'Outstanding_Debt': 0.04288593309149537, 'Credit_Utilization_Ratio': 0.023488860164838983, 'Total_EMI_per_month': 0.040828920485343784, 'Amount_invested_monthly': 0.02896079167187869, 'Monthly_Balance': 0.04292762929297141, 'Credit_History_Age_Months': 0.046362006421215025, 'log_annual_income': 0.02070633365300421, 'log_monthly_salary': 0.024110133566832063, 'debt_to_income': 0.030090758731879524, 'emi_to_salary': 0.024365870269218475, 'balance_to_debt': 0.04574768238613462, 'investment_to_income': 0.02804625498617076, 'total_financial_products': 0.040235444551001406, 'loans_per_credit_product': 0.04298461410165534, 'inquiries_per_month': 0.038966490152747085, 'delayed_payments_per_month': 0.03367663205881944, 'Age': 0.03127910047394682, 'fe_1_mean': 0.10280059486580773, 'fe_1_max': 0.2809003599772061, 'fe_1_sum': 0.42992397392597537, 'fe_2_mean': 0.09435016469999583, 'fe_2_max': 0.29291442549583735, 'fe_2_sum': 0.40066435947685164, 'fe_3_mean': 0.10343993662177375, 'fe_3_max': 0.2631002515670822, 'fe_3_sum': 0.41045045796327956, 'fe_4_mean': 0.14334320143434934, 'fe_4_max': 0.31537616923098305, 'fe_4_sum': 0.4234846905446914, 'fe_5_mean': 0.1051480910089091, 'fe_5_max': 0.28973022557645, 'fe_5_sum': 0.4157653337780928, 'fe_6_mean': 0.13162378907281547, 'fe_6_max': 0.3060820859219725, 'fe_6_sum': 0.4196597589959555, 'fe_7_mean': 0.1330650877705041, 'fe_7_max': 0.27299892979749546, 'fe_7_sum': 0.4177194957539368, 'fe_8_mean': 0.10726486817050966, 'fe_8_max': 0.2861943876912813, 'fe_8_sum': 0.42825056637340336, 'fe_9_mean': 0.11866738940082558, 'fe_9_max': 0.27799691448109076, 'fe_9_sum': 0.4041515517936316, 'fe_10_mean': 0.09800553169606249, 'fe_10_max': 0.2703692893577395, 'fe_10_sum': 0.44780191524552115, 'fe_11_mean': 0.13573642441173608, 'fe_11_max': 0.31400575407580367, 'fe_11_sum': 0.41759301727612613, 'fe_12_mean': 0.11745819955802027, 'fe_12_max': 0.26519479075456226, 'fe_12_sum': 0.3838691295223005, 'fe_13_mean': 0.11830185270121892, 'fe_13_max': 0.282433390318142, 'fe_13_sum': 0.41104810351776955, 'fe_14_mean': 0.09701455197431513, 'fe_14_max': 0.2984683595324466, 'fe_14_sum': 0.40875620230996956, 'fe_15_mean': 0.10575963529722442, 'fe_15_max': 0.30909116179516044, 'fe_15_sum': 0.3973814785473043, 'fe_16_mean': 0.10828364535990771, 'fe_16_max': 0.28097124351971536, 'fe_16_sum': 0.3784847600383605, 'fe_17_mean': 0.12604900693546817, 'fe_17_max': 0.2600286313916802, 'fe_17_sum': 0.36741163879970534, 'fe_18_mean': 0.10596394668445705, 'fe_18_max': 0.29693532919151067, 'fe_18_sum': 0.4099653921527749, 'fe_19_mean': 0.10003057721441577, 'fe_19_max': 0.2783346537130467, 'fe_19_sum': 0.3811838941472432, 'fe_20_mean': 0.12544441201406553, 'fe_20_max': 0.29572613934870534, 'fe_20_sum': 0.39449888115192705}",0.041117966,0.03733894842179877
2023-02-01,1654,410,0.06772039863937504,0.30920734120945126,"{'Annual_Income': 0.022962028269077013, 'Monthly_Inhand_Salary': 0.04347697292208016, 'Num_Bank_Accounts': 0.010274144457731109, 'Num_Credit_Card': 0.0158488898543487, 'Interest_Rate': 0.02617665369750146, 'Num_of_Loan': 0.021011704419145894, 'Delay_from_due_date': 0.03402430391187487, 'Num_of_Delayed_Payment': 0.016851197587829353, 'Num_Credit_Inquiries': 0.010482373004394472, 'Outstanding_Debt': 0.01000503463888452, 'Credit_Utilization_Ratio': 0.018189816714797757, 'Total_EMI_per_month': 0.010816014342774141, 'Amount_invested_monthly': 0.014566042991752204, 'Monthly_Balance': 0.007804024615243129, 'Credit_History_Age_Months': 0.013022993764525126, 'log_annual_income': 0.024637376738152524, 'log_monthly_salary': 0.03229215130137983, 'debt_to_income': 0.014296492615435145, 'emi_to_salary': 0.010918625722532924, 'balance_to_debt': 0.008076231911391856, 'investment_to_income': 0.0189237147908042, 'total_financial_products': 0.021293850367697684, 'loans_per_credit_product': 0.019023438233319184, 'inquiries_per_month': 0.025986441670795068, 'delayed_payments_per_month': 0.016573840087180804, 'Age': 0.023785286934550925, 'fe_1_mean': 0.009928034987969056, 'fe_1_max': 0.049733420110338884, 'fe_1_sum': 0.2200108271854403, 'fe_2_mean': 0.015039225733570158, 'fe_2_max': 0.054246560334847135, 'fe_2_sum': 0.24455532989046933, 'fe_3_mean': 0.021493138095817595, 'fe_3_max': 0.0378385216931025, 'fe_3_sum': 0.16306330320691204, 'fe_4_mean': 0.006241642799827457, 'fe_4_max': 0.0599911008069923, 'fe_4_sum': 0.19603696712920748, 'fe_5_mean': 0.008753819828546318, 'fe_5_max': 0.020223599486560183, 'fe_5_sum': 0.30920734120945126, 'fe_6_mean': 0.01510516939607629, 'fe_6_max': 0.05085692116895106, 'fe_6_sum': 0.22976227034280824, 'fe_7_mean': 0.004157041080033034, 'fe_7_max': 0.06618316098304033, 'fe_7_sum': 0.20728148263481097, 'fe_8_mean': 0.021897215736089645, 'fe_8_max': 0.04075038142310736, 'fe_8_sum': 0.20452574437881008, 'fe_9_mean': 0.01896460155741734, 'fe_9_max': 0.037548340283407, 'fe_9_sum': 0.22565621429086133, 'fe_10_mean': 0.012970824472559048, 'fe_10_max': 0.05946925056120624, 'fe_10_sum': 0.22564404402523963, 'fe_11_mean': 0.017806806868112805, 'fe_11_max': 0.05733657023635207, 'fe_11_sum': 0.20912803783217532, 'fe_12_mean': 0.02039469513764455, 'fe_12_max': 0.027300592690722048, 'fe_12_sum': 0.1690277704353339, 'fe_13_mean': 0.005011460030100722, 'fe_13_max': 0.07916146991979013, 'fe_13_sum': 0.2642624009317154, 'fe_14_mean': 0.004905006522980442, 'fe_14_max': 0.028743274803992483, 'fe_14_sum': 0.19259199338705907, 'fe_15_mean': 0.009276854342577592, 'fe_15_max': 0.04185140218285779, 'fe_15_sum': 0.16451225805748362, 'fe_16_mean': 0.010781944280955667, 'fe_16_max': 0.03411061995127289, 'fe_16_sum': 0.19093344947093008, 'fe_17_mean': 0.011423258938469334, 'fe_17_max': 0.035700879874782224, 'fe_17_sum': 0.2076466622223991, 'fe_18_mean': 0.015326257983540575, 'fe_18_max': 0.023466360012611567, 'fe_18_sum': 0.19015850798305448, 'fe_19_mean': 0.011335748591318874, 'fe_19_max': 0.021569614450141952, 'fe_19_sum': 0.14865104420683584, 'fe_20_mean': 0.04330834935505637, 'fe_20_max': 0.0695874371777618, 'fe_20_sum': 0.1901884147095558}",0.06975365586169009,0.171112159731029,"{'Annual_Income': 0.05148789335535435, 'Monthly_Inhand_Salary': 0.045984604948830624, 'Num_Bank_Accounts': 0.048258471702008435, 'Num_Credit_Card': 0.045111628867195566, 'Interest_Rate': 0.043725484413248, 'Num_of_Loan': 0.0323679476214351, 'Delay_from_due_date': 0.06647594891910225, 'Num_of_Delayed_Payment': 0.055333706904179075, 'Num_Credit_Inquiries': 0.03651458400920164, 'Outstanding_Debt': 0.032822131123366856, 'Credit_Utilization_Ratio': 0.04524434482555224, 'Total_EMI_per_month': 0.024735305394166397, 'Amount_invested_monthly': 0.025566992066534934, 'Monthly_Balance': 0.026917745598254047, 'Credit_History_Age_Months': 0.04315628041407379, 'log_annual_income': 0.05148789335535435, 'log_monthly_salary': 0.045984604948830624, 'debt_to_income': 0.02420444156073967, 'emi_to_salary': 0.05147314713775916, 'balance_to_debt': 0.032754298522429, 'investment_to_income': 0.04244256348246675, 'total_financial_products': 0.04939393045683782, 'loans_per_credit_product': 0.03802164744742973, 'inquiries_per_month': 0.059085144660394606, 'delayed_payments_per_month': 0.054440086117910756, 'Age': 0.04085881971274368, 'fe_1_mean': 0.03193145958061757, 'fe_1_max': 0.04116259179520453, 'fe_1_sum': 0.14646238239891468, 'fe_2_mean': 0.03279558793169552, 'fe_2_max': 0.06074261951809361, 'fe_2_sum': 0.15645736868493232, 'fe_3_mean': 0.049190432654024244, 'fe_3_max': 0.07863273070457427, 'fe_3_sum': 0.14621464594331554, 'fe_4_mean': 0.03949626920694842, 'fe_4_max': 0.05516560002359395, 'fe_4_sum': 0.13548234877753856, 'fe_5_mean': 0.03118235172678208, 'fe_5_max': 0.04062877871825877, 'fe_5_sum': 0.16120565075058246, 'fe_6_mean': 0.027817264871560443, 'fe_6_max': 0.06931017194089716, 'fe_6_sum': 0.15629221104786623, 'fe_7_mean': 0.025620078449877605, 'fe_7_max': 0.08318931194148702, 'fe_7_sum': 0.1590143628159377, 'fe_8_mean': 0.05034358686996785, 'fe_8_max': 0.06937210605479695, 'fe_8_sum': 0.15822986403987377, 'fe_9_mean': 0.029684136019111098, 'fe_9_max': 0.07907216798891084, 'fe_9_sum': 0.14899578258176777, 'fe_10_mean': 0.041587282861945914, 'fe_10_max': 0.05543103194030731, 'fe_10_sum': 0.15511841212728936, 'fe_11_mean': 0.033414929070693364, 'fe_11_max': 0.05080661810245672, 'fe_11_sum': 0.1536614858288849, 'fe_12_mean': 0.03191081487598431, 'fe_12_max': 0.058976022650190224, 'fe_12_sum': 0.1424632081871, 'fe_13_mean': 0.026351490842598874, 'fe_13_max': 0.09782345828295043, 'fe_13_sum': 0.171112159731029, 'fe_14_mean': 0.020081399121125432, 'fe_14_max': 0.06222608900816941, 'fe_14_sum': 0.14136314035449907, 'fe_15_mean': 0.025162945704426815, 'fe_15_max': 0.07914294983336774, 'fe_15_sum': 0.13075471141652167, 'fe_16_mean': 0.02213407261037544, 'fe_16_max': 0.07254549208128115, 'fe_16_sum': 0.1589111392927714, 'fe_17_mean': 0.030796000825788185, 'fe_17_max': 0.06478603238269384, 'fe_17_sum': 0.15976936915681128, 'fe_18_mean': 0.030082283894181144, 'fe_18_max': 0.03719880850561831, 'fe_18_sum': 0.13368920871796383, 'fe_19_mean': 0.023897720234759785, 'fe_19_max': 0.05164715250538237, 'fe_19_sum': 0.11405904385525113, 'fe_20_mean': 0.06571209484767157, 'fe_20_max': 0.050373079305158226, 'fe_20_sum': 0.12828324534756835}",0.024575502,0.028598814404105333
2023-03-01,1654,401,0.09909853790058458,0.3232536648062373,"{'Annual_Income': 0.0064151540689219985, 'Monthly_Inhand_Salary': 0.012874977755172639, 'Num_Bank_Accounts': 0.017393293913384025, 'Num_Credit_Card': 0.0116233519536433, 'Interest_Rate': 0.03908750041696177, 'Num_of_Loan': 0.014398417918690322, 'Delay_from_due_date': 0.016943739768963937, 'Num_of_Delayed_Payment': 0.013123399375052067, 'Num_Credit_Inquiries': 0.009974089468674119, 'Outstanding_Debt': 0.028315355317721537, 'Credit_Utilization_Ratio': 0.014724393609659476, 'Total_EMI_per_month': 0.0059977546555844636, 'Amount_invested_monthly': 0.0190819205077533, 'Monthly_Balance': 0.020164238750407574, 'Credit_History_Age_Months': 0.01804400343268188, 'log_annual_income': 0.017414066209329396, 'log_monthly_salary': 0.013712547778991144, 'debt_to_income': 0.01958302902823888, 'emi_to_salary': 0.005203295477141204, 'balance_to_debt': 0.007009578414294081, 'investment_to_income': 0.008966435330433203, 'total_financial_products': 0.01596714865643425, 'loans_per_credit_product': 0.011591985786673007, 'inquiries_per_month': 0.01567527658664156, 'delayed_payments_per_month': 0.009557096742676121, 'Age': 0.011436362572508314, 'fe_1_mean': 0.05300117643056783, 'fe_1_max': 0.18908357726906758, 'fe_1_sum': 0.19817236043855607, 'fe_2_mean': 0.04159817792807663, 'fe_2_max': 0.17235589546987817, 'fe_2_sum': 0.18697059809251798, 'fe_3_mean': 0.03806164209253735, 'fe_3_max': 0.21149441171306782, 'fe_3_sum': 0.180557545466926, 'fe_4_mean': 0.08157706469353707, 'fe_4_max': 0.3232536648062373, 'fe_4_sum': 0.23763470094024564, 'fe_5_mean': 0.03443986962639407, 'fe_5_max': 0.1793541049212444, 'fe_5_sum': 0.1889702901090001, 'fe_6_mean': 0.032855205684200056, 'fe_6_max': 0.16349284827089858, 'fe_6_sum': 0.2231948250050339, 'fe_7_mean': 0.051750622381172534, 'fe_7_max': 0.20918664132880455, 'fe_7_sum': 0.22885759137981077, 'fe_8_mean': 0.04622716371571594, 'fe_8_max': 0.16895105532815596, 'fe_8_sum': 0.21306079987172194, 'fe_9_mean': 0.04978813670802702, 'fe_9_max': 0.20649395341308663, 'fe_9_sum': 0.19374402701353627, 'fe_10_mean': 0.016627764356403705, 'fe_10_max': 0.13117576552292398, 'fe_10_sum': 0.19309417481597585, 'fe_11_mean': 0.03561681437606681, 'fe_11_max': 0.19463008732079926, 'fe_11_sum': 0.17355283889346074, 'fe_12_mean': 0.034956395189209115, 'fe_12_max': 0.14852718930046135, 'fe_12_sum': 0.11244932964129767, 'fe_13_mean': 0.055311567897227694, 'fe_13_max': 0.22362460318852123, 'fe_13_sum': 0.20800704696790795, 'fe_14_mean': 0.02767763300874564, 'fe_14_max': 0.18811338914857867, 'fe_14_sum': 0.22293466046584845, 'fe_15_mean': 0.04944012192046442, 'fe_15_max': 0.14476286927955279, 'fe_15_sum': 0.17400349513842323, 'fe_16_mean': 0.054905619339800246, 'fe_16_max': 0.12287047371530004, 'fe_16_sum': 0.13312395356184953, 'fe_17_mean': 0.027135994353532977, 'fe_17_max': 0.1061247819510446, 'fe_17_sum': 0.14031023866645687, 'fe_18_mean': 0.05418304111703769, 'fe_18_max': 0.15106697996754906, 'fe_18_sum': 0.1753202347788944, 'fe_19_mean': 0.04813659750675649, 'fe_19_max': 0.19145757185622336, 'fe_19_sum': 0.17701153838296074, 'fe_20_mean': 0.04339451617812395, 'fe_20_max': 0.10946024764899277, 'fe_20_sum': 0.165060360399231}",0.09810459860303966,0.21753053882826187,"{'Annual_Income': 0.02107789775862641, 'Monthly_Inhand_Salary': 0.02404810223534272, 'Num_Bank_Accounts': 0.02840540727986563, 'Num_Credit_Card': 0.03274461970828672, 'Interest_Rate': 0.06221296818413458, 'Num_of_Loan': 0.026265955425824796, 'Delay_from_due_date': 0.04018671579817084, 'Num_of_Delayed_Payment': 0.031343949678403746, 'Num_Credit_Inquiries': 0.02964927463686612, 'Outstanding_Debt': 0.04456060574078709, 'Credit_Utilization_Ratio': 0.040266624852620565, 'Total_EMI_per_month': 0.021732247374309087, 'Amount_invested_monthly': 0.03416790550829697, 'Monthly_Balance': 0.03172691005255905, 'Credit_History_Age_Months': 0.0655540712909383, 'log_annual_income': 0.02107789775862641, 'log_monthly_salary': 0.02404810223534272, 'debt_to_income': 0.046834244497583125, 'emi_to_salary': 0.02270321777177371, 'balance_to_debt': 0.04856359705331592, 'investment_to_income': 0.029052218305505886, 'total_financial_products': 0.029267821980719304, 'loans_per_credit_product': 0.02671525539235346, 'inquiries_per_month': 0.0420336703585655, 'delayed_payments_per_month': 0.047487086395257325, 'Age': 0.026789133574769242, 'fe_1_mean': 0.06749450436785907, 'fe_1_max': 0.12916770950495587, 'fe_1_sum': 0.19447300732449407, 'fe_2_mean': 0.050341196585320255, 'fe_2_max': 0.1453379851459622, 'fe_2_sum': 0.19123292132425887, 'fe_3_mean': 0.05896534359385695, 'fe_3_max': 0.1351397805365667, 'fe_3_sum': 0.19258082122384487, 'fe_4_mean': 0.06787746474201437, 'fe_4_max': 0.1584852861799552, 'fe_4_sum': 0.21094633428520598, 'fe_5_mean': 0.04837362458424676, 'fe_5_max': 0.1166370651364334, 'fe_5_sum': 0.1876792299782587, 'fe_6_mean': 0.06358348385384785, 'fe_6_max': 0.1435347544078136, 'fe_6_sum': 0.20460487234151623, 'fe_7_mean': 0.06326384763604893, 'fe_7_max': 0.14329804268048138, 'fe_7_sum': 0.20618797625042593, 'fe_8_mean': 0.0548809355088699, 'fe_8_max': 0.1396719808700739, 'fe_8_sum': 0.20022344380885754, 'fe_9_mean': 0.04799518736411691, 'fe_9_max': 0.1490530023188703, 'fe_9_sum': 0.19719293061180182, 'fe_10_mean': 0.04550443721409897, 'fe_10_max': 0.10597146794440743, 'fe_10_sum': 0.1875239350233847, 'fe_11_mean': 0.056611795782611184, 'fe_11_max': 0.13929203593193556, 'fe_11_sum': 0.2018819336181915, 'fe_12_mean': 0.0497562019980279, 'fe_12_max': 0.11382366333259958, 'fe_12_sum': 0.14232707228301678, 'fe_13_mean': 0.05979006534449849, 'fe_13_max': 0.1461114444843152, 'fe_13_sum': 0.200072672008009, 'fe_14_mean': 0.06373727109071337, 'fe_14_max': 0.14166216864127468, 'fe_14_sum': 0.21753053882826187, 'fe_15_mean': 0.05094126835269746, 'fe_15_max': 0.1399011540073637, 'fe_15_sum': 0.18110708717927068, 'fe_16_mean': 0.054041136578143516, 'fe_16_max': 0.12561854131298114, 'fe_16_sum': 0.14421473522964054, 'fe_17_mean': 0.052081103167112446, 'fe_17_max': 0.12115569600786426, 'fe_17_sum': 0.16599221414420418, 'fe_18_mean': 0.05547799184023014, 'fe_18_max': 0.12924761855940559, 'fe_18_sum': 0.169377041073254, 'fe_19_mean': 0.05503472274573542, 'fe_19_max': 0.12583565270620306, 'fe_19_sum': 0.1839732591134015, 'fe_20_mean': 0.0565379176001954, 'fe_20_max': 0.12123711278032247, 'fe_20_sum': 0.16688629092323604}",0.039705187,0.04048373624584245
